"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total!!With an Internet subscription!!Broadband of any type","Estimate!!Total!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan","Estimate!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access"
"1400000US36085001100","Census Tract 11, Richmond County, New York","1185","138","862","151","0","11","862","151","360","96","40","36","814","150","437","136","20","25","0","11","0","11","25","41","298","128"
"1400000US36085001700","Census Tract 17, Richmond County, New York","594","65","419","66","0","11","419","66","238","60","31","43","383","64","168","58","18","19","0","11","0","11","12","13","163","66"
"1400000US36085001800","Census Tract 18, Richmond County, New York","186","29","173","30","0","11","173","30","65","24","0","11","173","30","105","29","13","12","0","11","0","11","4","6","9","14"
"1400000US36085002001","Census Tract 20.01, Richmond County, New York","1066","74","956","83","0","11","956","83","517","92","14","22","921","75","411","105","33","33","0","11","12","18","0","11","110","66"
"1400000US36085002002","Census Tract 20.02, Richmond County, New York","1290","68","1086","109","7","12","1079","109","579","125","105","64","964","120","500","120","46","34","0","11","0","11","25","23","179","89"
"1400000US36085002100","Census Tract 21, Richmond County, New York","1477","145","975","157","6","10","969","156","288","83","14","17","955","155","551","144","41","50","0","11","0","11","52","55","450","119"
"1400000US36085002700","Census Tract 27, Richmond County, New York","533","54","315","84","0","11","315","84","64","53","0","11","297","85","210","79","0","11","0","11","18","20","11","13","207","78"
"1400000US36085002900","Census Tract 29, Richmond County, New York","1840","125","1160","164","13","22","1147","161","390","122","47","40","1073","158","639","138","108","82","0","11","13","23","39","42","641","167"
"1400000US36085003300","Census Tract 33, Richmond County, New York","1374","92","1075","135","0","11","1075","135","647","127","69","55","994","136","416","128","44","39","0","11","12","19","18","22","281","116"
"1400000US36085003600","Census Tract 36, Richmond County, New York","833","63","685","93","8","9","677","94","289","80","41","41","636","76","376","79","0","11","0","11","0","11","24","20","124","73"
"1400000US36085003900","Census Tract 39, Richmond County, New York","998","63","795","101","0","11","795","101","346","72","34","20","748","103","404","84","6","10","0","11","4","6","29","21","174","70"
"1400000US36085004000","Census Tract 40, Richmond County, New York","4140","284","2728","373","0","18","2728","373","1022","253","189","124","2427","381","1551","361","66","67","22","36","68","108","43","69","1369","340"
"1400000US36085004700","Census Tract 47, Richmond County, New York","997","74","818","96","0","11","818","96","372","106","47","67","741","109","401","116","48","33","11","18","11","16","26","25","153","83"
"1400000US36085005000","Census Tract 50, Richmond County, New York","1451","91","1122","141","0","11","1122","141","466","116","18","22","1078","136","604","129","40","34","10","15","0","11","52","46","277","109"
"1400000US36085005900","Census Tract 59, Richmond County, New York","1145","71","1034","95","0","11","1034","95","491","98","7","13","951","116","476","112","40","30","0","11","46","57","15","19","96","66"
"1400000US36085006400","Census Tract 64, Richmond County, New York","1199","91","944","93","0","11","944","93","484","98","50","55","887","107","423","116","17","18","7","10","0","11","25","22","230","85"
"1400000US36085006700","Census Tract 67, Richmond County, New York","1026","77","900","92","0","11","900","92","415","83","69","49","822","92","430","95","25","24","0","11","0","11","17","19","109","54"
"1400000US36085007000","Census Tract 70, Richmond County, New York","2530","196","2021","215","0","16","2021","215","948","238","30","34","1855","217","956","254","49","43","0","16","102","116","54","46","455","152"
"1400000US36085007400","Census Tract 74, Richmond County, New York","1541","119","1273","129","29","40","1244","136","577","142","93","63","1098","127","640","134","122","76","27","23","0","11","33","44","235","98"
"1400000US36085007500","Census Tract 75, Richmond County, New York","1013","93","749","105","0","11","749","105","315","80","0","11","749","105","414","106","22","24","0","11","0","11","90","65","174","83"
"1400000US36085007700","Census Tract 77, Richmond County, New York","437","45","292","58","0","11","292","58","134","47","33","28","259","60","158","53","0","11","0","11","0","11","16","21","129","39"
"1400000US36085008100","Census Tract 81, Richmond County, New York","1687","113","1088","136","0","11","1088","136","346","87","61","40","990","131","664","129","0","11","0","11","37","40","80","57","519","131"
"1400000US36085009601","Census Tract 96.01, Richmond County, New York","1512","93","1209","138","19","24","1190","137","457","105","65","45","1096","145","660","120","19","22","10","16","0","11","9","14","294","109"
"1400000US36085009602","Census Tract 96.02, Richmond County, New York","1301","128","1124","145","9","16","1115","145","634","132","74","59","1028","147","388","116","17","22","6","10","7","12","0","11","177","79"
"1400000US36085009700","Census Tract 97, Richmond County, New York","1552","84","1361","107","10","14","1351","108","419","88","67","52","1258","114","832","141","44","34","17","28","0","11","53","58","138","73"
"1400000US36085010500","Census Tract 105, Richmond County, New York","1654","118","1189","164","14","16","1175","163","546","103","100","50","1068","162","629","135","27","43","0","11","0","11","25","29","440","125"
"1400000US36085011201","Census Tract 112.01, Richmond County, New York","2026","140","1658","179","0","16","1658","179","868","181","46","46","1612","193","748","193","51","55","0","16","0","16","72","108","296","132"
"1400000US36085011202","Census Tract 112.02, Richmond County, New York","1909","177","1474","230","0","16","1474","230","608","183","41","42","1310","210","745","192","160","108","58","72","0","16","41","39","394","164"
"1400000US36085011401","Census Tract 114.01, Richmond County, New York","1272","103","782","134","0","11","782","134","377","114","75","44","650","133","342","112","91","68","49","58","0","11","88","68","402","116"
"1400000US36085011402","Census Tract 114.02, Richmond County, New York","1280","97","1076","110","0","11","1076","110","576","118","49","35","1015","111","493","110","12","21","0","11","0","11","57","54","147","68"
"1400000US36085012100","Census Tract 121, Richmond County, New York","1199","29","1011","89","0","11","1011","89","485","93","56","40","947","96","518","107","8","12","8","12","0","11","80","59","108","66"
"1400000US36085012200","Census Tract 122, Richmond County, New York","1396","92","1204","116","0","11","1204","116","581","107","60","46","1144","125","602","123","21","28","0","11","0","11","72","49","120","55"
"1400000US36085012500","Census Tract 125, Richmond County, New York","956","85","647","66","0","11","647","66","288","66","31","21","611","64","296","65","5","7","0","11","0","11","70","33","239","80"
"1400000US36085012804","Census Tract 128.04, Richmond County, New York","1526","106","1227","143","0","11","1227","143","627","138","40","26","1187","138","589","147","13","17","0","11","0","11","38","29","261","115"
"1400000US36085012805","Census Tract 128.05, Richmond County, New York","870","103","734","116","0","11","734","116","315","86","13","19","714","115","371","104","32","25","0","11","0","11","40","37","96","49"
"1400000US36085012806","Census Tract 128.06, Richmond County, New York","2249","193","1742","268","0","16","1742","268","642","156","111","83","1581","261","975","241","86","63","27","34","0","16","15","25","492","175"
"1400000US36085013201","Census Tract 132.01, Richmond County, New York","566","37","463","48","7","10","456","49","232","49","4","6","443","49","204","47","9","9","4","6","0","11","11","11","92","38"
"1400000US36085013203","Census Tract 132.03, Richmond County, New York","1970","152","1680","165","0","16","1680","165","937","143","25","25","1609","169","631","177","64","70","0","16","16","25","38","41","252","142"
"1400000US36085013204","Census Tract 132.04, Richmond County, New York","1836","91","1405","144","0","11","1405","144","834","149","77","55","1278","144","552","137","93","53","0","11","10","17","97","72","334","104"
"1400000US36085013301","Census Tract 133.01, Richmond County, New York","588","59","260","58","0","11","260","58","77","48","10","13","250","56","183","56","26","26","0","11","0","11","31","33","297","61"
"1400000US36085013302","Census Tract 133.02, Richmond County, New York","881","103","561","120","0","11","561","120","239","74","7","11","549","120","322","123","15","20","0","11","0","11","66","54","254","113"
"1400000US36085013400","Census Tract 134, Richmond County, New York","1501","91","1322","117","47","65","1275","118","676","130","33","31","1198","121","529","132","58","50","25","42","10","16","28","44","151","66"
"1400000US36085013800","Census Tract 138, Richmond County, New York","2396","101","1995","157","0","16","1995","157","981","190","121","96","1861","177","968","195","22","37","0","16","0","16","42","53","359","118"
"1400000US36085014100","Census Tract 141, Richmond County, New York","834","78","682","80","11","11","671","79","293","61","32","22","623","73","362","71","25","29","16","26","0","11","27","28","125","54"
"1400000US36085014604","Census Tract 146.04, Richmond County, New York","2585","127","2199","230","0","16","2199","230","1041","228","125","70","2044","227","1143","253","124","87","0","16","0","16","87","102","299","146"
"1400000US36085014605","Census Tract 146.05, Richmond County, New York","1332","75","1157","87","18","21","1139","87","535","115","49","33","1082","94","544","103","18","21","0","11","0","11","75","64","100","35"
"1400000US36085014606","Census Tract 146.06, Richmond County, New York","2321","127","2107","160","0","16","2107","160","889","200","28","48","2027","164","1067","203","53","50","0","16","52","82","53","49","161","114"
"1400000US36085014607","Census Tract 146.07, Richmond County, New York","1700","35","1334","107","0","11","1334","107","627","117","42","32","1285","110","653","132","83","58","0","11","0","11","27","23","339","98"
"1400000US36085014608","Census Tract 146.08, Richmond County, New York","1137","92","1054","107","22","23","1032","108","581","99","21","23","1011","112","441","116","49","30","0","11","0","11","11","18","72","43"
"1400000US36085014700","Census Tract 147, Richmond County, New York","1328","91","1098","109","0","11","1098","109","557","123","25","23","1066","106","436","105","29","38","0","11","7","10","11","18","219","97"
"1400000US36085015100","Census Tract 151, Richmond County, New York","1916","125","1539","187","24","37","1515","196","595","153","42","53","1458","200","811","180","58","51","0","16","0","16","0","16","377","137"
"1400000US36085015400","Census Tract 154, Richmond County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36085015601","Census Tract 156.01, Richmond County, New York","2421","90","2021","140","0","16","2021","140","1192","217","76","55","1928","156","779","192","74","54","0","16","0","16","29","32","371","155"
"1400000US36085015602","Census Tract 156.02, Richmond County, New York","1141","54","987","61","0","11","987","61","396","89","11","16","967","64","575","103","43","42","0","11","0","11","11","13","143","64"
"1400000US36085015603","Census Tract 156.03, Richmond County, New York","1755","74","1561","117","8","13","1553","117","695","122","43","35","1510","118","858","146","21","30","0","11","0","11","167","100","27","21"
"1400000US36085016901","Census Tract 169.01, Richmond County, New York","1115","69","890","115","0","11","890","115","357","92","11","16","872","116","509","123","29","25","7","13","0","11","30","30","195","86"
"1400000US36085017005","Census Tract 170.05, Richmond County, New York","1708","80","1448","110","0","16","1448","110","716","107","37","30","1411","112","723","111","72","54","0","16","0","16","64","62","196","88"
"1400000US36085017007","Census Tract 170.07, Richmond County, New York","1774","102","1460","142","0","16","1460","142","683","145","48","31","1346","146","711","135","140","86","33","50","0","16","91","41","223","135"
"1400000US36085017008","Census Tract 170.08, Richmond County, New York","2551","118","2315","164","0","16","2315","164","1021","216","134","108","2150","200","1202","233","87","64","0","16","21","34","51","66","185","108"
"1400000US36085017009","Census Tract 170.09, Richmond County, New York","1588","75","1355","111","19","21","1336","112","536","100","35","30","1281","111","779","135","47","58","0","11","0","11","63","42","170","72"
"1400000US36085017010","Census Tract 170.10, Richmond County, New York","3135","81","2757","165","15","24","2742","168","1312","228","46","32","2635","182","1332","235","66","79","61","79","0","16","98","84","280","138"
